-65, 532674485, -5297708, 30553, 255.00
-66, 532674362, -5297665, 30470, 250.00
-67, 532674240, -5297599, 30305, 246.00
-68, 532674104, -5297542, 30263, 240.00
-66, 532673961, -5297484, 30316, 243.00
-65, 532673815, -5297421, 30492, 252.00
-65, 532673677, -5297356, 30648, 267.00
-66, 532673546, -5297281, 30594, 259.00
-65, 532673432, -5297199, 30445, 256.00
-66, 532673352, -5297096, 30390, 240.00
-68, 532673285, -5296968, 30412, 229.00
-62, 532673223, -5296801, 30362, 222.00
-69, 532673174, -5296605, 30259, 209.00
-66, 532673140, -5296394, 30292, 209.00
-65, 532673118, -5296168, 30399, 215.00
-71, 532673103, -5295935, 30584, 216.00
-64, 532673103, -5295716, 30615, 218.00
-68, 532673108, -5295515, 30519, 213.00
-67, 532673124, -5295340, 30440, 209.00
-72, 532673137, -5295174, 30420, 204.00
-72, 532673144, -5294996, 30352, 200.00
-67, 532673148, -5294792, 30259, 197.00
-69, 532673152, -5294584, 30285, 204.00
-78, 532673190, -5294422, 30472, 200.00
-66, 532673274, -5294307, 30568, 194.00
-69, 532673379, -5294253, 30495, 184.00
-66, 532673485, -5294236, 30424, 175.00
-64, 532673590, -5294233, 30440, 171.00
-64, 532673701, -5294240, 30362, 158.00
-64, 532673818, -5294276, 30223, 157.00
-66, 532673936, -5294347, 30220, 154.00
-70, 532674047, -5294449, 30322, 148.00
-69, 532674143, -5294592, 30426, 148.00
-64, 532674208, -5294774, 30425, 125.00
-69, 532674255, -5294969, 30385, 112.00
-69, 532674301, -5295149, 30444, 108.00
-70, 532674352, -5295330, 30544, 121.00
-65, 532674413, -5295517, 30581, 108.00
-63, 532674493, -5295692, 30572, 111.00
-65, 532674586, -5295853, 30655, 127.00
-65, 532674680, -5296009, 30832, 133.00
-64, 532674787, -5296137, 30929, 140.00
-66, 532674897, -5296224, 30899, 146.00
-60, 532675010, -5296263, 30881, 149.00
-67, 532675130, -5296250, 31000, 163.00
-66, 532675254, -5296176, 31031, 167.00
-67, 532675363, -5296063, 30986, 177.00
-67, 532675463, -5295932, 31032, 184.00
-66, 532675564, -5295783, 31177, 192.00
-73, 532675671, -5295642, 31219, 199.00
-73, 532675787, -5295536, 31192, 193.00
-70, 532675905, -5295447, 31106, 187.00
-65, 532676018, -5295383, 31051, 187.00
-66, 532676133, -5295357, 31114, 181.00
-65, 532676248, -5295367, 31196, 173.00
-60, 532676357, -5295438, 31217, 160.00
-61, 532676455, -5295563, 31310, 147.00
-57, 532676544, -5295716, 31548, 142.00
-61, 532676619, -5295892, 31648, 141.00
-60, 532676687, -5296060, 31635, 123.00
-55, 532676755, -5296223, 31636, 123.00
-56, 532676826, -5296372, 31732, 126.00
-52, 532676907, -5296515, 31791, 124.00
-56, 532677000, -5296662, 31771, 129.00
-60, 532677100, -5296803, 31830, 138.00
-58, 532677212, -5296918, 31961, 138.00
-59, 532677336, -5297003, 32095, 150.00
-57, 532677462, -5297057, 32119, 158.00
-58, 532677579, -5297056, 32099, 164.00
-60, 532677686, -5296988, 32151, 173.00
-56, 532677796, -5296901, 32224, 183.00
-56, 532677904, -5296799, 32184, 178.00
-60, 532678014, -5296685, 32151, 183.00
-61, 532678133, -5296579, 32214, 184.00
-57, 532678252, -5296471, 32439, 182.00
-56, 532678371, -5296376, 32642, 189.00
-55, 532678495, -5296314, 32678, 184.00
-49, 532678617, -5296283, 32618, 180.00
-51, 532678735, -5296279, 32588, 169.00
-51, 532678847, -5296302, 32595, 168.00
-52, 532678959, -5296346, 32685, 159.00
-49, 532679075, -5296411, 32734, 149.00
-47, 532679195, -5296490, 32730, 147.00
-49, 532679317, -5296583, 32719, 147.00
-49, 532679435, -5296682, 32766, 151.00
-51, 532679549, -5296784, 32919, 154.00
-53, 532679663, -5296888, 32997, 146.00
-51, 532679780, -5296980, 32942, 153.00
-50, 532679888, -5297054, 32878, 156.00
-48, 532679986, -5297120, 32910, 153.00
-48, 532680091, -5297165, 32981, 141.00
-49, 532680208, -5297211, 32981, 147.00
-48, 532680332, -5297262, 32961, 152.00
-46, 532680465, -5297309, 32985, 158.00
-47, 532680602, -5297349, 33120, 159.00
-45, 532680742, -5297393, 33344, 160.00
-45, 532680877, -5297445, 33515, 167.00
-46, 532681002, -5297513, 33546, 163.00
-43, 532681116, -5297574, 33485, 158.00
-43, 532681218, -5297634, 33518, 156.00
-40, 532681328, -5297681, 33575, 149.00
-43, 532681450, -5297719, 33623, 153.00
-41, 532681579, -5297759, 33621, 151.00
-41, 532681710, -5297790, 33614, 157.00
-40, 532681835, -5297824, 33758, 161.00
-35, 532681959, -5297877, 33970, 162.00
-38, 532682081, -5297937, 34020, 163.00
-36, 532682195, -5297995, 34005, 160.00
-38, 532682304, -5298046, 34103, 157.00
-37, 532682418, -5298080, 34310, 156.00
-35, 532682535, -5298121, 34387, 156.00
-33, 532682651, -5298163, 34420, 155.00
-34, 532682768, -5298196, 34600, 163.00
-28, 532682884, -5298238, 34784, 168.00
-25, 532682991, -5298294, 34861, 173.00
-24, 532683065, -5298347, 34944, 157.00
-29, 532683103, -5298377, 34892, 146.00
-22, 532683121, -5298397, 35133, 133.00
-17, 532683128, -5298385, 34943, 145.00
-15, 532683163, -5298396, 34647, 99.00
-15, 532683179, -5298408, 34578, 304.00
-9, 532683176, -5298401, 34479, 271.00
-12, 532683174, -5298400, 34452, 277.00
-13, 532683171, -5298402, 34453, 270.00
-14, 532683172, -5298403, 34454, 282.00
-14, 532683172, -5298404, 34471, 283.00
-15, 532683171, -5298405, 34499, 281.00
-13, 532683171, -5298406, 34510, 281.00
-13, 532683171, -5298406, 34518, 281.00
-17, 532683170, -5298406, 34524, 282.00
-17, 532683169, -5298406, 34537, 282.00
-14, 532683167, -5298405, 34555, 283.00
-15, 532683166, -5298405, 34580, 283.00
-13, 532683165, -5298404, 34588, 282.00
